Serial Number:20394452 --,,,,,,,,
,,,,,,,,
Date Time - GMT -07:00,"Temp, (*C)",Host Connect,Button Down,Button Up,Low Power,Safe Shutdown,Stopped,EOF
11/28/18 22:34,9.26, , , , , , , 
11/28/18 22:49,9.14, , , , , , , 
11/28/18 23:04,8.96, , , , , , , 
11/28/18 23:19,8.92, , , , , , , 
11/28/18 23:34,8.75, , , , , , , 
11/28/18 23:49,8.58, , , , , , , 
11/29/18 0:04,8.53, , , , , , , 
11/29/18 0:19,8.36, , , , , , , 
11/29/18 0:34,8.28, , , , , , , 
11/29/18 0:49,8.15, , , , , , , 
11/29/18 1:04,8.06, , , , , , , 
11/29/18 1:19,7.93, , , , , , , 
11/29/18 1:34,7.81, , , , , , , 
11/29/18 1:49,7.68, , , , , , , 
11/29/18 2:04,7.59, , , , , , , 
11/29/18 2:19,7.46, , , , , , , 
11/29/18 2:34,7.38, , , , , , , 
11/29/18 2:49,7.25, , , , , , , 
11/29/18 3:04,7.2, , , , , , , 
11/29/18 3:19,7.08, , , , , , , 
11/29/18 3:34,6.95, , , , , , , 
11/29/18 3:49,6.86, , , , , , , 
11/29/18 4:04,6.78, , , , , , , 
11/29/18 4:19,6.73, , , , , , , 
11/29/18 4:34,6.65, , , , , , , 
11/29/18 4:49,6.52, , , , , , , 
11/29/18 5:04,6.43, , , , , , , 
11/29/18 5:19,6.39, , , , , , , 
11/29/18 5:34,6.3, , , , , , , 
11/29/18 5:49,6.22, , , , , , , 
11/29/18 6:04,6.17, , , , , , , 
11/29/18 6:19,6.05, , , , , , , 
11/29/18 6:34,6, , , , , , , 
11/29/18 6:49,5.96, , , , , , , 
11/29/18 7:04,5.92, , , , , , , 
11/29/18 7:19,5.79, , , , , , , 
11/29/18 7:34,5.75, , , , , , , 
11/29/18 7:49,5.7, , , , , , , 
11/29/18 8:04,5.7, , , , , , , 
11/29/18 8:19,5.66, , , , , , , 
11/29/18 8:34,5.7, , , , , , , 
11/29/18 8:49,5.83, , , , , , , 
11/29/18 9:04,5.96, , , , , , , 
11/29/18 9:19,6.13, , , , , , , 
11/29/18 9:34,6.43, , , , , , , 
11/29/18 9:49,6.65, , , , , , , 
11/29/18 10:04,6.95, , , , , , , 
11/29/18 10:19,7.2, , , , , , , 
11/29/18 10:34,7.5, , , , , , , 
11/29/18 10:49,7.72, , , , , , , 
11/29/18 11:04,8.02, , , , , , , 
11/29/18 11:19,8.23, , , , , , , 
11/29/18 11:34,8.49, , , , , , , 
11/29/18 11:49,8.75, , , , , , , 
11/29/18 12:04,9.09, , , , , , , 
11/29/18 12:19,9.39, , , , , , , 
11/29/18 12:34,9.74, , , , , , , 
11/29/18 12:49,10.25, , , , , , , 
11/29/18 13:04,10.72, , , , , , , 
11/29/18 13:19,11.24, , , , , , , 
11/29/18 13:34,11.79, , , , , , , 
11/29/18 13:49,12.22, , , , , , , 
11/29/18 14:04,12.65, , , , , , , 
11/29/18 14:19,13.08, , , , , , , 
11/29/18 14:34,13.43, , , , , , , 
11/29/18 14:49,13.64, , , , , , , 
11/29/18 15:04,13.85, , , , , , , 
11/29/18 15:19,13.98, , , , , , , 
11/29/18 15:34,14.03, , , , , , , 
11/29/18 15:49,13.94, , , , , , , 
11/29/18 16:04,13.81, , , , , , , 
11/29/18 16:19,13.64, , , , , , , 
11/29/18 16:34,13.21, , , , , , , 
11/29/18 16:49,12.95, , , , , , , 
11/29/18 17:04,12.57, , , , , , , 
11/29/18 17:19,12.35, , , , , , , 
11/29/18 17:34,12.05, , , , , , , 
11/29/18 17:49,11.84, , , , , , , 
11/29/18 18:04,11.54, , , , , , , 
11/29/18 18:19,11.37, , , , , , , 
11/29/18 18:34,11.19, , , , , , , 
11/29/18 18:49,11.02, , , , , , , 
11/29/18 19:04,10.89, , , , , , , 
11/29/18 19:19,10.72, , , , , , , 
11/29/18 19:34,10.55, , , , , , , 
11/29/18 19:49,10.42, , , , , , , 
11/29/18 20:04,10.29, , , , , , , 
11/29/18 20:19,10.08, , , , , , , 
11/29/18 20:34,9.95, , , , , , , 
11/29/18 20:49,9.82, , , , , , , 
11/29/18 21:04,9.65, , , , , , , 
11/29/18 21:19,9.48, , , , , , , 
11/29/18 21:34,9.35, , , , , , , 
11/29/18 21:49,9.18, , , , , , , 
11/29/18 22:04,9.09, , , , , , , 
11/29/18 22:19,8.92, , , , , , , 
11/29/18 22:34,8.79, , , , , , , 
11/29/18 22:49,8.66, , , , , , , 
11/29/18 23:04,8.58, , , , , , , 
11/29/18 23:19,8.45, , , , , , , 
11/29/18 23:34,8.32, , , , , , , 
11/29/18 23:49,8.19, , , , , , , 
11/30/18 0:04,8.06, , , , , , , 
11/30/18 0:19,7.89, , , , , , , 
11/30/18 0:34,7.81, , , , , , , 
11/30/18 0:49,7.63, , , , , , , 
11/30/18 1:04,7.5, , , , , , , 
11/30/18 1:19,7.38, , , , , , , 
11/30/18 1:34,7.2, , , , , , , 
11/30/18 1:49,7.16, , , , , , , 
11/30/18 2:04,7.08, , , , , , , 
11/30/18 2:19,7.08, , , , , , , 
11/30/18 2:34,7.03, , , , , , , 
11/30/18 2:49,6.99, , , , , , , 
11/30/18 3:04,7.03, , , , , , , 
11/30/18 3:19,6.95, , , , , , , 
11/30/18 3:34,6.9, , , , , , , 
11/30/18 3:49,6.95, , , , , , , 
11/30/18 4:04,6.95, , , , , , , 
11/30/18 4:19,6.9, , , , , , , 
11/30/18 4:34,6.9, , , , , , , 
11/30/18 4:49,6.86, , , , , , , 
11/30/18 5:04,6.78, , , , , , , 
11/30/18 5:19,6.78, , , , , , , 
11/30/18 5:34,6.69, , , , , , , 
11/30/18 5:49,6.69, , , , , , , 
11/30/18 6:04,6.65, , , , , , , 
11/30/18 6:19,6.56, , , , , , , 
11/30/18 6:34,6.48, , , , , , , 
11/30/18 6:49,6.43, , , , , , , 
11/30/18 7:04,6.39, , , , , , , 
11/30/18 7:19,6.35, , , , , , , 
11/30/18 7:34,6.26, , , , , , , 
11/30/18 7:49,6.13, , , , , , , 
11/30/18 8:04,6.13, , , , , , , 
11/30/18 8:19,6.13, , , , , , , 
11/30/18 8:34,6.22, , , , , , , 
11/30/18 8:49,6.3, , , , , , , 
11/30/18 9:04,6.48, , , , , , , 
11/30/18 9:19,6.65, , , , , , , 
11/30/18 9:34,6.9, , , , , , , 
11/30/18 9:49,7.2, , , , , , , 
11/30/18 10:04,7.5, , , , , , , 
11/30/18 10:19,8.11, , , , , , , 
11/30/18 10:34,8.53, , , , , , , 
11/30/18 10:49,8.79, , , , , , , 
11/30/18 11:04,9.31, , , , , , , 
11/30/18 11:19,9.65, , , , , , , 
11/30/18 11:34,10.08, , , , , , , 
11/30/18 11:49,10.55, , , , , , , 
11/30/18 12:04,10.94, , , , , , , 
11/30/18 12:19,11.32, , , , , , , 
11/30/18 12:34,11.79, , , , , , , 
11/30/18 12:49,12.14, , , , , , , 
11/30/18 13:04,12.52, , , , , , , 
11/30/18 13:19,12.65, , , , , , , 
11/30/18 13:34,12.82, , , , , , , 
11/30/18 13:49,12.74, , , , , , , 
11/30/18 14:04,12.74, , , , , , , 
11/30/18 14:19,13.08, , , , , , , 
11/30/18 14:34,12.95, , , , , , , 
11/30/18 14:49,12.87, , , , , , , 
11/30/18 15:04,12.95, , , , , , , 
11/30/18 15:19,12.87, , , , , , , 
11/30/18 15:34,12.7, , , , , , , 
11/30/18 15:49,12.61, , , , , , , 
11/30/18 16:04,12.44, , , , , , , 
11/30/18 16:19,12.31, , , , , , , 
11/30/18 16:34,12.1, , , , , , , 
11/30/18 16:49,11.79, , , , , , , 
11/30/18 17:04,11.67, , , , , , , 
11/30/18 17:19,11.54, , , , , , , 
11/30/18 17:34,11.28, , , , , , , 
11/30/18 17:49,11.19, , , , , , , 
11/30/18 18:04,10.98, , , , , , , 
11/30/18 18:19,10.85, , , , , , , 
11/30/18 18:34,10.68, , , , , , , 
11/30/18 18:49,10.55, , , , , , , 
11/30/18 19:04,10.46, , , , , , , 
11/30/18 19:19,10.25, , , , , , , 
11/30/18 19:34,10.16, , , , , , , 
11/30/18 19:49,10.08, , , , , , , 
11/30/18 20:04,9.91, , , , , , , 
11/30/18 20:19,9.78, , , , , , , 
11/30/18 20:34,9.65, , , , , , , 
11/30/18 20:49,9.52, , , , , , , 
11/30/18 21:04,9.48, , , , , , , 
11/30/18 21:19,9.44, , , , , , , 
11/30/18 21:34,9.35, , , , , , , 
11/30/18 21:49,9.26, , , , , , , 
11/30/18 22:04,9.18, , , , , , , 
11/30/18 22:19,9.14, , , , , , , 
11/30/18 22:34,9.14, , , , , , , 
11/30/18 22:49,9.01, , , , , , , 
11/30/18 23:04,8.92, , , , , , , 
11/30/18 23:19,8.83, , , , , , , 
11/30/18 23:34,8.83, , , , , , , 
11/30/18 23:49,8.71, , , , , , , 
12/1/18 0:04,8.75, , , , , , , 
12/1/18 0:19,8.62, , , , , , , 
12/1/18 0:34,8.62, , , , , , , 
12/1/18 0:49,8.58, , , , , , , 
12/1/18 1:04,8.45, , , , , , , 
12/1/18 1:19,8.32, , , , , , , 
12/1/18 1:34,8.23, , , , , , , 
12/1/18 1:49,8.11, , , , , , , 
12/1/18 2:04,8.06, , , , , , , 
12/1/18 2:19,8.06, , , , , , , 
12/1/18 2:34,7.93, , , , , , , 
12/1/18 2:49,7.85, , , , , , , 
12/1/18 3:04,7.76, , , , , , , 
12/1/18 3:19,7.68, , , , , , , 
12/1/18 3:34,7.55, , , , , , , 
12/1/18 3:49,7.38, , , , , , , 
12/1/18 4:04,7.25, , , , , , , 
12/1/18 4:19,7.16, , , , , , , 
12/1/18 4:34,6.99, , , , , , , 
12/1/18 4:49,6.86, , , , , , , 
12/1/18 5:04,6.78, , , , , , , 
12/1/18 5:19,6.65, , , , , , , 
12/1/18 5:34,6.52, , , , , , , 
12/1/18 5:49,6.43, , , , , , , 
12/1/18 6:04,6.3, , , , , , , 
12/1/18 6:19,6.22, , , , , , , 
12/1/18 6:34,6.05, , , , , , , 
12/1/18 6:49,5.96, , , , , , , 
12/1/18 7:04,5.87, , , , , , , 
12/1/18 7:19,5.75, , , , , , , 
12/1/18 7:34,5.62, , , , , , , 
12/1/18 7:49,5.53, , , , , , , 
12/1/18 8:04,5.4, , , , , , , 
12/1/18 8:19,5.4, , , , , , , 
12/1/18 8:34,5.36, , , , , , , 
12/1/18 8:49,5.49, , , , , , , 
12/1/18 9:04,5.57, , , , , , , 
12/1/18 9:19,5.83, , , , , , , 
12/1/18 9:34,6.05, , , , , , , 
12/1/18 9:49,6.39, , , , , , , 
12/1/18 10:04,6.78, , , , , , , 
12/1/18 10:19,7.16, , , , , , , 
12/1/18 10:34,7.72, , , , , , , 
12/1/18 10:49,8.23, , , , , , , 
12/1/18 11:04,8.71, , , , , , , 
12/1/18 11:19,9.18, , , , , , , 
12/1/18 11:34,9.69, , , , , , , 
12/1/18 11:49,10.34, , , , , , , 
12/1/18 12:04,10.94, , , , , , , 
12/1/18 12:19,11.54, , , , , , , 
12/1/18 12:34,12.14, , , , , , , 
12/1/18 12:49,12.65, , , , , , , 
12/1/18 13:04,13.21, , , , , , , 
12/1/18 13:19,13.6, , , , , , , 
12/1/18 13:34,14.11, , , , , , , 
12/1/18 13:49,14.45, , , , , , , 
12/1/18 14:04,14.8, , , , , , , 
12/1/18 14:19,14.97, , , , , , , 
12/1/18 14:34,15.1, , , , , , , 
12/1/18 14:49,15.18, , , , , , , 
12/1/18 15:04,15.18, , , , , , , 
12/1/18 15:19,15.1, , , , , , , 
12/1/18 15:34,15.01, , , , , , , 
12/1/18 15:49,14.8, , , , , , , 
12/1/18 16:04,14.45, , , , , , , 
12/1/18 16:19,14.07, , , , , , , 
12/1/18 16:34,13.73, , , , , , , 
12/1/18 16:49,13.34, , , , , , , 
12/1/18 17:04,13, , , , , , , 
12/1/18 17:19,12.7, , , , , , , 
12/1/18 17:34,12.44, , , , , , , 
12/1/18 17:49,12.1, , , , , , , 
12/1/18 18:04,11.84, , , , , , , 
12/1/18 18:19,11.62, , , , , , , 
12/1/18 18:34,11.37, , , , , , , 
12/1/18 18:49,11.19, , , , , , , 
12/1/18 19:04,10.89, , , , , , , 
12/1/18 19:19,10.72, , , , , , , 
12/1/18 19:34,10.51, , , , , , , 
12/1/18 19:49,10.25, , , , , , , 
12/1/18 20:04,10.08, , , , , , , 
12/1/18 20:19,9.86, , , , , , , 
12/1/18 20:34,9.65, , , , , , , 
12/1/18 20:49,9.52, , , , , , , 
12/1/18 21:04,9.31, , , , , , , 
12/1/18 21:19,9.14, , , , , , , 
12/1/18 21:34,8.92, , , , , , , 
12/1/18 21:49,8.75, , , , , , , 
12/1/18 22:04,8.62, , , , , , , 
12/1/18 22:19,8.45, , , , , , , 
12/1/18 22:34,8.28, , , , , , , 
12/1/18 22:49,8.15, , , , , , , 
12/1/18 23:04,8.02, , , , , , , 
12/1/18 23:19,7.98, , , , , , , 
12/1/18 23:34,7.85, , , , , , , 
12/1/18 23:49,7.76, , , , , , , 
12/2/18 0:04,7.68, , , , , , , 
12/2/18 0:19,7.5, , , , , , , 
12/2/18 0:34,7.38, , , , , , , 
12/2/18 0:49,7.25, , , , , , , 
12/2/18 1:04,7.16, , , , , , , 
12/2/18 1:19,7.03, , , , , , , 
12/2/18 1:34,6.9, , , , , , , 
12/2/18 1:49,6.82, , , , , , , 
12/2/18 2:04,6.82, , , , , , , 
12/2/18 2:19,6.73, , , , , , , 
12/2/18 2:34,6.73, , , , , , , 
12/2/18 2:49,6.6, , , , , , , 
12/2/18 3:04,6.56, , , , , , , 
12/2/18 3:19,6.48, , , , , , , 
12/2/18 3:34,6.39, , , , , , , 
12/2/18 3:49,6.39, , , , , , , 
12/2/18 4:04,6.35, , , , , , , 
12/2/18 4:19,6.3, , , , , , , 
12/2/18 4:34,6.3, , , , , , , 
12/2/18 4:49,6.17, , , , , , , 
12/2/18 5:04,6.13, , , , , , , 
12/2/18 5:19,6.09, , , , , , , 
12/2/18 5:34,5.96, , , , , , , 
12/2/18 5:49,5.96, , , , , , , 
12/2/18 6:04,5.83, , , , , , , 
12/2/18 6:19,5.83, , , , , , , 
12/2/18 6:34,5.79, , , , , , , 
12/2/18 6:49,5.79, , , , , , , 
12/2/18 7:04,5.79, , , , , , , 
12/2/18 7:19,5.7, , , , , , , 
12/2/18 7:34,5.7, , , , , , , 
12/2/18 7:49,5.75, , , , , , , 
12/2/18 8:04,5.66, , , , , , , 
12/2/18 8:19,5.75, , , , , , , 
12/2/18 8:34,5.75, , , , , , , 
12/2/18 8:49,5.75, , , , , , , 
12/2/18 9:04,5.83, , , , , , , 
12/2/18 9:19,5.92, , , , , , , 
12/2/18 9:34,6.05, , , , , , , 
12/2/18 9:49,6.3, , , , , , , 
12/2/18 10:04,6.39, , , , , , , 
12/2/18 10:19,6.56, , , , , , , 
12/2/18 10:34,6.69, , , , , , , 
12/2/18 10:49,6.9, , , , , , , 
12/2/18 11:04,7.29, , , , , , , 
12/2/18 11:19,7.89, , , , , , , 
12/2/18 11:34,8.32, , , , , , , 
12/2/18 11:49,8.62, , , , , , , 
12/2/18 12:04,9.18, , , , , , , 
12/2/18 12:19,9.65, , , , , , , 
12/2/18 12:34,9.95, , , , , , , 
12/2/18 12:49,10.29, , , , , , , 
12/2/18 13:04,10.59, , , , , , , 
12/2/18 13:19,10.72, , , , , , , 
12/2/18 13:34,10.81, , , , , , , 
12/2/18 13:49,10.77, , , , , , , 
12/2/18 14:04,10.68, , , , , , , 
12/2/18 14:19,10.64, , , , , , , 
12/2/18 14:34,10.55, , , , , , , 
12/2/18 14:49,10.59, , , , , , , 
12/2/18 15:04,10.51, , , , , , , 
12/2/18 15:19,10.46, , , , , , , 
12/2/18 15:34,10.51, , , , , , , 
12/2/18 15:49,10.72, , , , , , , 
12/2/18 16:04,10.64, , , , , , , 
12/2/18 16:19,10.46, , , , , , , 
12/2/18 16:34,10.25, , , , , , , 
12/2/18 16:49,10.12, , , , , , , 
12/2/18 17:04,10.08, , , , , , , 
12/2/18 17:19,9.86, , , , , , , 
12/2/18 17:34,9.82, , , , , , , 
12/2/18 17:49,9.69, , , , , , , 
12/2/18 18:04,9.52, , , , , , , 
12/2/18 18:19,9.48, , , , , , , 
12/2/18 18:34,9.39, , , , , , , 
12/2/18 18:49,9.31, , , , , , , 
12/2/18 19:04,9.18, , , , , , , 
12/2/18 19:19,9.14, , , , , , , 
12/2/18 19:34,9.01, , , , , , , 
12/2/18 19:49,8.88, , , , , , , 
12/2/18 20:04,8.71, , , , , , , 
12/2/18 20:19,8.62, , , , , , , 
12/2/18 20:34,8.58, , , , , , , 
12/2/18 20:49,8.49, , , , , , , 
12/2/18 21:04,8.45, , , , , , , 
12/2/18 21:19,8.32, , , , , , , 
12/2/18 21:34,8.15, , , , , , , 
12/2/18 21:49,8.02, , , , , , , 
12/2/18 22:04,7.85, , , , , , , 
12/2/18 22:19,7.76, , , , , , , 
12/2/18 22:34,7.63, , , , , , , 
12/2/18 22:49,7.46, , , , , , , 
12/2/18 23:04,7.29, , , , , , , 
12/2/18 23:19,7.12, , , , , , , 
12/2/18 23:34,6.95, , , , , , , 
12/2/18 23:49,6.82, , , , , , , 
12/3/18 0:04,6.65, , , , , , , 
12/3/18 0:19,6.43, , , , , , , 
12/3/18 0:34,6.3, , , , , , , 
12/3/18 0:49,6.17, , , , , , , 
12/3/18 1:04,6.05, , , , , , , 
12/3/18 1:19,5.96, , , , , , , 
12/3/18 1:34,5.83, , , , , , , 
12/3/18 1:49,5.62, , , , , , , 
12/3/18 2:04,5.57, , , , , , , 
12/3/18 2:19,5.4, , , , , , , 
12/3/18 2:34,5.23, , , , , , , 
12/3/18 2:49,5.15, , , , , , , 
12/3/18 3:04,5.06, , , , , , , 
12/3/18 3:19,4.89, , , , , , , 
12/3/18 3:34,4.8, , , , , , , 
12/3/18 3:49,4.72, , , , , , , 
12/3/18 4:04,4.67, , , , , , , 
12/3/18 4:19,4.54, , , , , , , 
12/3/18 4:34,4.5, , , , , , , 
12/3/18 4:49,4.46, , , , , , , 
12/3/18 5:04,4.37, , , , , , , 
12/3/18 5:19,4.37, , , , , , , 
12/3/18 5:34,4.29, , , , , , , 
12/3/18 5:49,4.2, , , , , , , 
12/3/18 6:04,4.16, , , , , , , 
12/3/18 6:19,4.07, , , , , , , 
12/3/18 6:34,4.03, , , , , , , 
12/3/18 6:49,3.99, , , , , , , 
12/3/18 7:04,3.9, , , , , , , 
12/3/18 7:19,3.82, , , , , , , 
12/3/18 7:34,3.77, , , , , , , 
12/3/18 7:49,3.82, , , , , , , 
12/3/18 8:04,3.73, , , , , , , 
12/3/18 8:19,3.73, , , , , , , 
12/3/18 8:34,3.69, , , , , , , 
12/3/18 8:49,3.73, , , , , , , 
12/3/18 9:04,3.77, , , , , , , 
12/3/18 9:19,3.77, , , , , , , 
12/3/18 9:34,3.9, , , , , , , 
12/3/18 9:49,3.99, , , , , , , 
12/3/18 10:04,4.46, , , , , , , 
12/3/18 10:19,5.27, , , , , , , 
12/3/18 10:34,5.96, , , , , , , 
12/3/18 10:49,6.65, , , , , , , 
12/3/18 11:04,7.33, , , , , , , 
12/3/18 11:19,8.02, , , , , , , 
12/3/18 11:34,8.71, , , , , , , 
12/3/18 11:49,9.44, , , , , , , 
12/3/18 12:04,10.25, , , , , , , 
12/3/18 12:19,10.89, , , , , , , 
12/3/18 12:34,11.54, , , , , , , 
12/3/18 12:49,12.22, , , , , , , 
12/3/18 13:04,12.91, , , , , , , 
12/3/18 13:19,13.47, , , , , , , 
12/3/18 13:34,13.94, , , , , , , 
12/3/18 13:49,14.45, , , , , , , 
12/3/18 14:04,14.75, , , , , , , 
12/3/18 14:19,15.1, , , , , , , 
12/3/18 14:34,15.31, , , , , , , 
12/3/18 14:49,15.44, , , , , , , 
12/3/18 15:04,15.57, , , , , , , 
12/3/18 15:19,15.53, , , , , , , 
12/3/18 15:34,15.44, , , , , , , 
12/3/18 15:49,15.31, , , , , , , 
12/3/18 16:04,15.1, , , , , , , 
12/3/18 16:19,14.71, , , , , , , 
12/3/18 16:34,14.37, , , , , , , 
12/3/18 16:49,13.94, , , , , , , 
12/3/18 17:04,13.64, , , , , , , 
12/3/18 17:19,13.21, , , , , , , 
12/3/18 17:34,12.87, , , , , , , 
12/3/18 17:49,12.48, , , , , , , 
12/3/18 18:04,12.14, , , , , , , 
12/3/18 18:19,11.79, , , , , , , 
12/3/18 18:34,11.45, , , , , , , 
12/3/18 18:49,11.15, , , , , , , 
12/3/18 19:04,10.81, , , , , , , 
12/3/18 19:19,10.51, , , , , , , 
12/3/18 19:34,10.25, , , , , , , 
12/3/18 19:49,10.04, , , , , , , 
12/3/18 20:04,9.78, , , , , , , 
12/3/18 20:19,9.52, , , , , , , 
12/3/18 20:34,9.31, , , , , , , 
12/3/18 20:49,9.05, , , , , , , 
12/3/18 21:04,8.88, , , , , , , 
12/3/18 21:19,8.66, , , , , , , 
12/3/18 21:34,8.53, , , , , , , 
12/3/18 21:49,8.32, , , , , , , 
12/3/18 22:04,8.15, , , , , , , 
12/3/18 22:19,7.93, , , , , , , 
12/3/18 22:34,7.76, , , , , , , 
12/3/18 22:49,7.55, , , , , , , 
12/3/18 23:04,7.38, , , , , , , 
12/3/18 23:19,7.2, , , , , , , 
12/3/18 23:34,7.03, , , , , , , 
12/3/18 23:49,6.9, , , , , , , 
12/4/18 0:04,6.73, , , , , , , 
12/4/18 0:19,6.56, , , , , , , 
12/4/18 0:34,6.43, , , , , , , 
12/4/18 0:49,6.26, , , , , , , 
12/4/18 1:04,6.13, , , , , , , 
12/4/18 1:19,5.96, , , , , , , 
12/4/18 1:34,5.83, , , , , , , 
12/4/18 1:49,5.7, , , , , , , 
12/4/18 2:04,5.57, , , , , , , 
12/4/18 2:19,5.4, , , , , , , 
12/4/18 2:34,5.27, , , , , , , 
12/4/18 2:49,5.23, , , , , , , 
12/4/18 3:04,5.1, , , , , , , 
12/4/18 3:19,4.97, , , , , , , 
12/4/18 3:34,4.8, , , , , , , 
12/4/18 3:49,4.8, , , , , , , 
12/4/18 4:04,4.67, , , , , , , 
12/4/18 4:19,4.63, , , , , , , 
12/4/18 4:34,4.5, , , , , , , 
12/4/18 4:49,4.42, , , , , , , 
12/4/18 5:04,4.33, , , , , , , 
12/4/18 5:19,4.24, , , , , , , 
12/4/18 5:34,4.12, , , , , , , 
12/4/18 5:49,4.07, , , , , , , 
12/4/18 6:04,4.03, , , , , , , 
12/4/18 6:19,3.99, , , , , , , 
12/4/18 6:34,3.9, , , , , , , 
12/4/18 6:49,3.86, , , , , , , 
12/4/18 7:04,3.86, , , , , , , 
12/4/18 7:19,3.82, , , , , , , 
12/4/18 7:34,3.69, , , , , , , 
12/4/18 7:49,3.64, , , , , , , 
12/4/18 8:04,3.56, , , , , , , 
12/4/18 8:19,3.52, , , , , , , 
12/4/18 8:34,3.56, , , , , , , 
12/4/18 8:49,3.6, , , , , , , 
12/4/18 9:04,3.69, , , , , , , 
12/4/18 9:19,3.82, , , , , , , 
12/4/18 9:34,4.03, , , , , , , 
12/4/18 9:49,4.5, , , , , , , 
12/4/18 10:04,5.1, , , , , , , 
12/4/18 10:19,5.75, , , , , , , 
12/4/18 10:34,6.43, , , , , , , 
12/4/18 10:49,7.16, , , , , , , 
12/4/18 11:04,7.76, , , , , , , 
12/4/18 11:19,8.45, , , , , , , 
12/4/18 11:34,9.05, , , , , , , 
12/4/18 11:49,9.74, , , , , , , 
12/4/18 12:04,10.38, , , , , , , 
12/4/18 12:19,11.11, , , , , , , 
12/4/18 12:34,11.88, , , , , , , 
12/4/18 12:49,12.57, , , , , , , 
12/4/18 13:04,13.25, , , , , , , 
12/4/18 13:19,13.81, , , , , , , 
12/4/18 13:34,14.41, , , , , , , 
12/4/18 13:49,14.84, , , , , , , 
12/4/18 14:04,15.23, , , , , , , 
12/4/18 14:19,15.57, , , , , , , 
12/4/18 14:34,15.87, , , , , , , 
12/4/18 14:49,15.96, , , , , , , 
12/4/18 15:04,15.96, , , , , , , 
12/4/18 15:19,15.96, , , , , , , 
12/4/18 15:34,15.78, , , , , , , 
12/4/18 15:49,15.66, , , , , , , 
12/4/18 16:04,15.44, , , , , , , 
12/4/18 16:19,15.14, , , , , , , 
12/4/18 16:34,14.88, , , , , , , 
12/4/18 16:49,14.54, , , , , , , 
12/4/18 17:04,14.2, , , , , , , 
12/4/18 17:19,13.9, , , , , , , 
12/4/18 17:34,13.55, , , , , , , 
12/4/18 17:49,13.21, , , , , , , 
12/4/18 18:04,12.78, , , , , , , 
12/4/18 18:19,12.48, , , , , , , 
12/4/18 18:34,12.14, , , , , , , 
12/4/18 18:49,11.88, , , , , , , 
12/4/18 19:04,11.58, , , , , , , 
12/4/18 19:19,11.32, , , , , , , 
12/4/18 19:34,11.11, , , , , , , 
12/4/18 19:49,10.81, , , , , , , 
12/4/18 20:04,10.64, , , , , , , 
12/4/18 20:19,10.42, , , , , , , 
12/4/18 20:34,10.21, , , , , , , 
12/4/18 20:49,10.04, , , , , , , 
12/4/18 21:04,9.82, , , , , , , 
12/4/18 21:19,9.74, , , , , , , 
12/4/18 21:34,9.61, , , , , , , 
12/4/18 21:49,9.52, , , , , , , 
12/4/18 22:04,9.35, , , , , , , 
12/4/18 22:19,9.22, , , , , , , 
12/4/18 22:34,9.09, , , , , , , 
12/4/18 22:49,8.92, , , , , , , 
12/4/18 23:04,8.75, , , , , , , 
12/4/18 23:19,8.53, , , , , , , 
12/4/18 23:34,8.32, , , , , , , 
12/4/18 23:49,8.28, , , , , , , 
12/5/18 0:04,8.06, , , , , , , 
12/5/18 0:19,7.93, , , , , , , 
12/5/18 0:34,7.81, , , , , , , 
12/5/18 0:49,7.68, , , , , , , 
12/5/18 1:04,7.5, , , , , , , 
12/5/18 1:19,7.33, , , , , , , 
12/5/18 1:34,7.2, , , , , , , 
12/5/18 1:49,7.08, , , , , , , 
12/5/18 2:04,6.9, , , , , , , 
12/5/18 2:19,6.82, , , , , , , 
12/5/18 2:34,6.69, , , , , , , 
12/5/18 2:49,6.56, , , , , , , 
12/5/18 3:04,6.48, , , , , , , 
12/5/18 3:19,6.39, , , , , , , 
12/5/18 3:34,6.3, , , , , , , 
12/5/18 3:49,6.26, , , , , , , 
12/5/18 4:04,6.17, , , , , , , 
12/5/18 4:19,6.09, , , , , , , 
12/5/18 4:34,6.05, , , , , , , 
12/5/18 4:49,6, , , , , , , 
12/5/18 5:04,5.87, , , , , , , 
12/5/18 5:19,5.79, , , , , , , 
12/5/18 5:34,5.79, , , , , , , 
12/5/18 5:49,5.75, , , , , , , 
12/5/18 6:04,5.66, , , , , , , 
12/5/18 6:19,5.62, , , , , , , 
12/5/18 6:34,5.53, , , , , , , 
12/5/18 6:49,5.49, , , , , , , 
12/5/18 7:04,5.45, , , , , , , 
12/5/18 7:19,5.45, , , , , , , 
12/5/18 7:34,5.4, , , , , , , 
12/5/18 7:49,5.45, , , , , , , 
12/5/18 8:04,5.49, , , , , , , 
12/5/18 8:19,5.49, , , , , , , 
12/5/18 8:34,5.49, , , , , , , 
12/5/18 8:49,5.57, , , , , , , 
12/5/18 9:04,5.75, , , , , , , 
12/5/18 9:19,5.87, , , , , , , 
12/5/18 9:34,6.13, , , , , , , 
12/5/18 9:49,6.39, , , , , , , 
12/5/18 10:04,6.73, , , , , , , 
12/5/18 10:19,7.08, , , , , , , 
12/5/18 10:34,7.46, , , , , , , 
12/5/18 10:49,7.85, , , , , , , 
12/5/18 11:04,8.19, , , , , , , 
12/5/18 11:19,8.41, , , , , , , 
12/5/18 11:34,8.53, , , , , , , 
12/5/18 11:49,8.83, , , , , , , 
12/5/18 12:04,9.14, , , , , , , 
12/5/18 12:19,9.35, , , , , , , 
